n,target,protocol,left_out_group,a,aspect_ratio,y_true,y_pred,residual,abs_residual,squared_residual,N_sites,analytic_area,N_sites_over_area,edge_area_error_signed,edge_area_error_abs,N_A,N_B,delta_N,imbalance_ratio,abs_delta_N_over_N
4.0,dE1,LOARO,0.78,30.0,0.78,0.008564528229795698,0.008535359448842768,-2.916878095293035e-05,2.916878095293035e-05,8.508177822800325e-10,2595.0,2603.1208469311277,0.9968803419400596,-0.003119658059940411,0.003119658059940411,1305.0,1290.0,15.0,0.005780346820809248,0.005780346820809248
4.0,dE1,LOARO,0.78,33.0,0.78,0.007022525426601867,0.0070577919431774605,3.5266516575593876e-05,3.5266516575593876e-05,1.2437271913766375e-09,3129.0,3149.7762247866644,0.9934039044986215,-0.006596095501378518,0.006596095501378518,1561.0,1568.0,-7.0,0.0022371364653243847,0.0022371364653243847
4.0,dE1,LOARO,0.78,36.0,0.78,0.005978694131099971,0.005933980678947895,-4.471345215207624e-05,4.471345215207624e-05,1.9992928033560116e-09,3741.0,3748.4940195808235,0.9980007919069158,-0.0019992080930841816,0.0019992080930841816,1865.0,1876.0,-11.0,0.0029403902699812884,0.0029403902699812884
4.0,dE1,LOARO,0.83,24.0,0.83,0.013197247353494479,0.013168726404258448,-2.8520949236030685e-05,2.8520949236030685e-05,8.134445453242393e-10,1739.0,1772.7920434484802,0.9809385181000999,-0.01906148189990009,0.01906148189990009,875.0,864.0,11.0,0.0063254744105807935,0.0063254744105807935
4.0,dE1,LOARO,0.83,27.0,0.83,0.010535791073357004,0.01044482123446468,-9.096983889232343e-05,9.096983889232343e-05,8.275511588095282e-09,2231.0,2243.6899299894835,0.9943441694773114,-0.0056558305226885874,0.0056558305226885874,1109.0,1122.0,-13.0,0.00582698341550874,0.00582698341550874
4.0,dE1,LOARO,0.83,30.0,0.83,0.008462629978259528,0.008496427889482783,3.379791122325518e-05,3.379791122325518e-05,1.1422988030550383e-09,2737.0,2769.987567888251,0.9880910772775058,-0.01190892272249422,0.01190892272249422,1371.0,1366.0,5.0,0.001826817683595177,0.001826817683595177
4.0,dE1,LOARO,0.83,33.0,0.83,0.007065769631991792,0.007054837163160814,-1.0932468830977468e-05,1.0932468830977468e-05,1.1951887474029385e-10,3337.0,3351.684957144783,0.9956186344084998,-0.004381365591500153,0.004381365591500153,1667.0,1670.0,-3.0,0.0008990110878034162,0.0008990110878034162
4.0,dE1,LOARO,0.83,36.0,0.83,0.00588524492846787,0.005958389190098471,7.314426163060155e-05,7.314426163060155e-05,5.35008300948589e-09,3955.0,3988.7820977590814,0.9915307236817824,-0.008469276318217589,0.008469276318217589,1977.0,1978.0,-1.0,0.00025284450063211124,0.00025284450063211124
4.0,dE1,LOARO,0.89,24.0,0.89,0.013264789260438281,0.013001057613396812,-0.0002637316470414687,0.0002637316470414687,6.955438165120583e-08,1895.0,1900.9456851435511,0.9968722488022576,-0.0031277511977424455,0.0031277511977424455,949.0,946.0,3.0,0.0015831134564643799,0.0015831134564643799
4.0,dE1,LOARO,0.89,27.0,0.89,0.010538996846503945,0.010354513428410355,-0.00018448341809359017,0.00018448341809359017,3.4034131551494395e-08,2391.0,2405.8843827598075,0.9938133424588202,-0.006186657541179752,0.006186657541179752,1199.0,1192.0,7.0,0.0029276453366792136,0.0029276453366792136
4.0,dE1,LOARO,0.89,30.0,0.89,0.008479756588527732,0.008461455940796515,-1.8300647731216493e-05,1.8300647731216493e-05,3.3491370738207936e-10,2941.0,2970.227633036799,0.9901598003090032,-0.00984019969099681,0.00984019969099681,1469.0,1472.0,-3.0,0.0010200612036722204,0.0010200612036722204
4.0,dE1,LOARO,0.89,33.0,0.89,0.007017143183258856,0.007060807490848213,4.366430758935731e-05,4.366430758935731e-05,1.9065717572580066e-09,3593.0,3593.975435974527,0.9997285913629895,-0.0002714086370104729,0.0002714086370104729,1797.0,1796.0,1.0,0.00027831895352073476,0.00027831895352073476
4.0,dE1,LOARO,0.89,36.0,0.89,0.005922623572239605,0.005995499476667958,7.287590442835341e-05,7.287590442835341e-05,5.310897446250501e-09,4265.0,4277.127791572991,0.9971645010006749,-0.0028354989993251145,0.0028354989993251145,2133.0,2132.0,1.0,0.00023446658851113716,0.00023446658851113716
4.0,dE1,LOARO,0.94,24.0,0.94,0.013193767764342113,0.012909402702574683,-0.0002843650617674297,0.0002843650617674297,8.08634883539941e-08,1993.0,2007.74038655611,0.9926582208263518,-0.0073417791736482,0.0073417791736482,995.0,998.0,-3.0,0.0015052684395383843,0.0015052684395383843
4.0,dE1,LOARO,0.94,27.0,0.94,0.010462246504173933,0.010316182104734251,-0.0001460643994396823,0.0001460643994396823,2.133480878367506e-08,2533.0,2541.0464267350776,0.9968334200231768,-0.003166579976823236,0.003166579976823236,1263.0,1270.0,-7.0,0.0027635215159889457,0.0027635215159889457
4.0,dE1,LOARO,0.94,30.0,0.94,0.008519133980342986,0.0084612666653378,-5.786731500518477e-05,5.786731500518477e-05,3.3486261459092828e-09,3121.0,3137.0943539939226,0.9948696621211178,-0.005130337878882174,0.005130337878882174,1563.0,1558.0,5.0,0.0016020506247997437,0.0016020506247997437
4.0,dE1,LOARO,0.94,33.0,0.94,0.007017598452251583,0.0070888390174851,7.124056523351643e-05,7.124056523351643e-05,5.0752181347909105e-09,3781.0,3795.8841683326464,0.9960788665637328,-0.00392113343626721,0.00392113343626721,1887.0,1894.0,-7.0,0.0018513620735255223,0.0018513620735255223
4.0,dE1,LOARO,0.94,36.0,0.94,0.005872134612272983,0.006044995237702952,0.0001728606254299686,0.0001728606254299686,2.9880795824039906e-08,4479.0,4517.415869751248,0.9914960519777509,-0.008503948022249075,0.008503948022249075,2245.0,2234.0,11.0,0.002455905336012503,0.002455905336012503
4.0,dE1,LOARO,1.0,24.0,1.0,0.013095231490725556,0.012886554791277685,-0.0002086766994478708,0.0002086766994478708,4.3545964892457e-08,2105.0,2135.894028251181,0.9855357860256407,-0.014464213974359263,0.014464213974359263,1057.0,1048.0,9.0,0.004275534441805225,0.004275534441805225
4.0,dE1,LOARO,1.0,27.0,1.0,0.01036717130063547,0.01035799848369751,-9.172816937959988e-06,9.172816937959988e-06,8.414057057732564e-11,2669.0,2703.2408795054016,0.9873333968256405,-0.012666603174359525,0.012666603174359525,1333.0,1336.0,-3.0,0.0011240164855751218,0.0011240164855751218
4.0,dE1,LOARO,1.0,30.0,1.0,0.008423231477583393,0.008549337030746043,0.00012610555316265072,0.00012610555316265072,1.5902610538458128e-08,3293.0,3337.334419142471,0.9867156198407403,-0.013284380159259701,0.013284380159259701,1649.0,1644.0,5.0,0.0015183723048891589,0.0015183723048891589
4.0,dE1,LOARO,1.0,33.0,1.0,0.006961962847501724,0.007211132101876776,0.00024916925437505275,0.00024916925437505275,6.208531732581975e-08,3993.0,4038.1746471623896,0.9888131021786951,-0.011186897821304886,0.011186897821304886,1989.0,2004.0,-15.0,0.003756574004507889,0.003756574004507889
4.0,dE1,LOARO,1.0,36.0,1.0,0.0058526681214372545,0.006193317506506632,0.0003406493850693776,0.0003406493850693776,1.1604200354814509e-07,4761.0,4805.761563565158,0.9906858542661546,-0.00931414573384537,0.00931414573384537,2385.0,2376.0,9.0,0.001890359168241966,0.001890359168241966
