shape_n,scale_a0,deformation_mode,placement_grid,delta,xi,dx,dy,theta,n_sites_0,n_sites_delta,added_sites,removed_sites,symmetric_difference,cut_bonds,E0_0,Eminus_0,Eplus_0,E0_delta,Eminus_delta,Eplus_delta,S0_sorted,Sdelta_sorted,legacy_raw_ratio,sorted_baseline_corrected_ratio,chi_minus,chi_plus,chi_center,chi_split,overlap_11,overlap_12,overlap_21,overlap_22,assignment_score_best,assignment_score_second,assignment_margin,subspace_sv_min,subspace_sv_max,branch_status,symmetry_class_0,symmetry_class_delta,solve_status
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.84375,0.21875,0.0,3564,3569,14,9,23,18,-3.9950141581453957,-3.9873619049305793,-3.987335153804929,-3.995018669947971,-3.987423589492571,-3.9872964540295195,2.675112565020399e-05,0.00012713546305143097,0.01071116276208306,0.008457380426053374,-0.005196924347794507,0.0032604560782588665,-0.0009682341347865275,0.008457380426053374,0.6713521190325931,0.3285271099746149,0.32850172139492784,0.6713961711908212,1.3427482902234142,0.6570288313695427,0.6857194588538715,0.9999268635709212,0.9999616938174067,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.84375,0.25,0.0,3563,3569,14,8,22,17,-3.9950124129925637,-3.987352839231082,-3.9873354899627076,-3.9950185483350147,-3.98742707666083,-3.9872922936683777,1.7349268374378113e-05,0.00013478299245228698,0.011355467114105178,0.009893791253563822,-0.006254503456268323,0.0036392877972954985,-0.0013076078295051197,0.009893791253563822,0.8334445583703868,0.1664386216944198,0.16641957300313506,0.8334815327286691,1.666926091099056,0.33285819469755484,1.3340678964015011,0.9999306173432683,0.9999615224077979,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.84375,0.28125,0.0,3565,3569,14,10,24,21,-3.9950152800175665,-3.987354567987088,-3.9873483655971715,-3.995018480547461,-3.987426317867512,-3.987292743708304,6.202389916332152e-06,0.00013357415920811633,0.0112536229132838,0.010731071562832817,-0.006044927425733149,0.004686144137099668,-0.0006793916443167403,0.010731071562832817,0.956759797676458,0.04310695419952182,0.043093874794905423,0.9567884645284032,1.9135482622048612,0.08620082899442724,1.827347433210434,0.99991989965978,0.9999546417031444,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.84375,0.3125,0.0,3567,3564,11,14,25,29,-3.9950165161884588,-3.9873582228676767,-3.9873508928918473,-3.99501131465572,-3.987407645035931,-3.987275065229234,7.329975829417634e-06,0.00013257980669711955,0.011169848714232322,0.010552298250603886,-0.004163817675426507,0.00638848057517738,0.0011123314498380221,0.010552298250603886,0.5348337364639393,0.4650692992153283,0.4650486387418057,0.534801493926182,1.0696352303901213,0.930117937957134,0.13951729243298727,0.9999249164792336,0.9999516637074278,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.84375,0.34375,0.0,3569,3565,13,17,30,36,-3.995019110202096,-3.987364571793711,-3.9873577261740167,-3.9950126655178613,-3.987273308929152,-3.9874162632418018,6.84561969421793e-06,0.00014295431264965686,0.01204390084073359,0.01146715738149573,0.0076888963390830956,-0.004931747960888355,0.0013785741890973702,-0.01262064429997145,0.0009440283704850689,0.9988917354093314,0.998928021900593,0.0009422335575925738,1.9978197573099243,0.0018862619280776427,1.9959334953818466,0.9999093014117808,0.9999437025093995,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.84375,0.375,0.0,3571,3565,12,18,30,40,-3.9950215330197496,-3.9873793036457235,-3.987355282211949,-3.995012531381214,-3.9872719789046536,-3.987416892069837,2.402143377455701e-05,0.0001449131651836133,0.01220893416671942,0.010185128371212993,0.00904210943513839,-0.005190630527087459,0.0019257394540067585,-0.014232739962225849,0.2213098266269138,0.7784804515232031,0.7785779703971163,0.221309447808725,1.5570584219203194,0.4426192744356388,1.1144391474846806,0.9998917890691619,0.9999470518522613,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.84375,0.40625,0.0,3569,3567,14,16,30,37,-3.9950185631953654,-3.9873646424450504,-3.9873549690269017,-3.9950152544807827,-3.9872712953670075,-3.9874314471173475,9.673418148725688e-06,0.0001601517503400096,0.01349278496614581,0.01267779948711567,0.00786449132511191,-0.006443279120064038,0.0007106061025239363,-0.014307770445175949,0.18608908887205597,0.8137007432408095,0.8137896522545858,0.18607494977044808,1.6274903954953954,0.372164038642504,1.2553263568528914,0.9998876376033419,0.9999395713271414,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.84375,0.4375,0.0,3570,3567,15,18,33,43,-3.9950197921755266,-3.9873691005561533,-3.9873568383464466,-3.9950152227193043,-3.9872721872054266,-3.9874303977245025,1.2262209706737082e-05,0.00015821051907582984,0.013329236232138664,0.012296145064346065,0.008164949798724619,-0.006197377601206644,0.0009837860987402802,-0.014362327399931263,0.003945073098746516,0.9957958706513641,0.99593443310348,0.003941795134287613,1.991730303754844,0.007886868233034128,1.9838434355218098,0.9998672033104521,0.9999413721473942,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.84375,0.46875,0.0,3572,3561,12,23,35,54,-3.9950226264515782,-3.9873764105024883,-3.9873639095753166,-3.99500687562146,-3.987245031521099,-3.987415301974633,1.2500927171643639e-05,0.00017027045353357195,0.014345285710203437,0.01329208259599246,0.011068679182026697,-0.004329809642387716,0.003369434769800783,-0.015398488824414414,0.04805337563630782,0.9516476173716426,0.9518351968946186,0.048034768710221325,1.9034828142662612,0.09608814434652915,1.807394669919732,0.9998401870273645,0.9999452780116895,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.84375,0.5,0.0,3570,3558,12,24,36,58,-3.9950201460874792,-3.9873666066110496,-3.9873611890354685,-3.9950038955456475,-3.987235170693041,-3.9874100149403198,5.417575581034839e-06,0.00017484424727864933,0.014730627833226206,0.014274197090524021,0.011073476092212764,-0.004113582483715628,0.003479946804248568,-0.015187058575928392,2.3681580846664888e-21,0.9996470369292764,0.9999088985039749,2.36751255661849e-21,1.9995559354332513,4.735670641284979e-21,1.9995559354332513,0.9998235028890231,0.9999544482145049,OK,Cs_axis,Cs_axis,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.84375,0.53125,0.0,3572,3561,12,23,35,54,-3.9950226264515782,-3.987376410502488,-3.987363909575317,-3.99500687562146,-3.9872450315211,-3.987415301974633,1.250092717075546e-05,0.00017027045353268377,0.014345285710128608,0.01329208259599246,0.011068679181914454,-0.004329809642350302,0.003369434769800783,-0.015398488824264756,0.04805337565997592,0.9516476173479862,0.9518351968709464,0.04803476873388082,1.9034828142189326,0.09608814439385674,1.8073946698250758,0.9998401870273655,0.999945278011688,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.84375,0.5625,0.0,3570,3567,15,18,33,43,-3.9950197921755266,-3.9873691005561533,-3.9873568383464466,-3.9950152227193043,-3.987272187205426,-3.987430397724503,1.2262209706737082e-05,0.00015821051907671801,0.013329236232213493,0.012296145064420894,0.008164949798762033,-0.0061973776012440585,0.0009837860987402802,-0.014362327400006092,0.003945073105812202,0.9957958706443024,0.9959344330964144,0.003941795141349792,1.9917303037407168,0.007886868247161994,1.9838434354935548,0.9998672033104521,0.9999413721473943,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.84375,0.59375,0.0,3569,3567,14,16,30,37,-3.9950185631953645,-3.98736464244505,-3.9873549690269017,-3.9950152544807827,-3.9872712953670066,-3.9874314471173458,9.673418148281598e-06,0.00016015175033912143,0.013492784966070981,0.012677799487078256,0.007864491325149325,-0.00644327911991438,0.0007106061026361798,-0.014307770445063706,0.18608908885459793,0.8137007432582614,0.813789652272042,0.18607494975299135,1.6274903955303035,0.3721640386075893,1.2553263569227142,0.9998876376033394,0.9999395713271407,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.84375,0.625,0.0,3571,3565,12,18,30,40,-3.9950215330197496,-3.9873793036457243,-3.98735528221195,-3.995012531381214,-3.9872719789046522,-3.9874168920698367,2.402143377455701e-05,0.00014491316518450148,0.01220893416679425,0.010185128371287822,0.009042109435325463,-0.005190630526975215,0.0019257394541564166,-0.014232739962300678,0.22130982661542054,0.7784804515346894,0.7785779704086032,0.2213094477972339,1.5570584219432926,0.4426192744126545,1.114439147530638,0.9998917890691589,0.9999470518522586,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.84375,0.65625,0.0,3569,3565,13,17,30,36,-3.995019110202095,-3.9873645717937105,-3.987357726174017,-3.9950126655178613,-3.987273308929153,-3.9874162632418013,6.845619693329752e-06,0.0001429543126483246,0.012043900840621347,0.011467157381458315,0.007688896338970852,-0.004931747960813526,0.0013785741890973702,-0.012620644299784378,0.0009440283601068434,0.9988917354196931,0.9989280219109641,0.0009422335472244636,1.997819757330657,0.001886261907331307,1.9959334954233259,0.9999093014117779,0.9999437025093957,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.84375,0.6875,0.0,3567,3564,11,14,25,29,-3.9950165161884588,-3.987358222867676,-3.987350892891847,-3.9950113146557187,-3.98740764503593,-3.9872750652292344,7.329975828973545e-06,0.00013257980669578728,0.011169848714120079,0.010552298250529057,-0.004163817675426507,0.006388480575102551,0.0011123314498380221,0.010552298250529057,0.5348337364802593,0.4650692991990098,0.46504863872548635,0.5348014939425012,1.0696352304227605,0.9301179379244962,0.1395172924982644,0.9999249164792336,0.9999516637074286,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.84375,0.71875,0.0,3565,3569,14,10,24,21,-3.9950152800175665,-3.987354567987088,-3.9873483655971724,-3.995018480547462,-3.9874263178675124,-3.987292743708304,6.202389915443973e-06,0.00013357415920856042,0.011253622913321215,0.01073107156294506,-0.006044927425770563,0.004686144137174497,-0.0006793916443167403,0.01073107156294506,0.9567597976532572,0.043106954222725445,0.043093874818106226,0.9567884645051973,1.9135482621584545,0.08620082904083168,1.827347433117623,0.999919899659781,0.9999546417031424,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.84375,0.75,0.0,3563,3569,14,8,22,17,-3.995012412992564,-3.987352839231082,-3.9873354899627076,-3.9950185483350142,-3.987427076660829,-3.9872922936683772,1.7349268374378113e-05,0.0001347829924518429,0.011355467114067763,0.009893791253526407,-0.006254503456193494,0.003639287797332913,-0.0013076078294302906,0.009893791253526407,0.8334445583666024,0.16643862169820628,0.16641957300692212,0.8334815327248792,1.6669260910914816,0.3328581947051284,1.3340678963863533,0.9999306173432694,0.9999615224077965,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.84375,0.78125,0.0,3564,3569,14,9,23,18,-3.9950141581453953,-3.98736190493058,-3.9873351538049295,-3.99501866994797,-3.9874235894925705,-3.98729645402952,2.6751125650648078e-05,0.0001271354630505428,0.01071116276200823,0.00845738042594113,-0.0051969243476822635,0.0032604560782588665,-0.0009682341347116985,0.00845738042594113,0.6713521189997548,0.32852711000745305,0.3285017214277641,0.6713961711579828,1.3427482901577377,0.6570288314352172,0.6857194587225205,0.9999268635709204,0.9999616938174064,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.84375,0.8125,0.0,3565,3568,14,11,25,23,-3.9950157352052322,-3.987367315059866,-3.9873377854728496,-3.995017334521167,-3.9874257652808303,-3.987287526134368,2.9529587016519088e-05,0.00013823914646238222,0.011646648089455702,0.00915878038331397,-0.004924431116232086,0.004234349267081883,-0.0003450409245751018,0.00915878038331397,0.5764198602202475,0.4234272354858451,0.42342301317306946,0.5764464038789662,1.1528662640992136,0.8468502486589146,0.306016015440299,0.9999202360746458,0.9999380152022188,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.84375,0.84375,0.0,3565,3569,14,10,24,21,-3.9950162443543538,-3.987373605384743,-3.987334109553093,-3.9950192528815562,-3.987294323413154,-3.987428699583716,3.9495831650082636e-05,0.00013437617056188955,0.011321192369839195,0.007993668553319733,0.0066795061063841255,-0.007969210079974531,-0.000644851986795203,-0.014648716186358657,0.49843972172876433,0.5014003614164619,0.5014071850312454,0.4984595297509173,1.0028075464477073,0.9968992514796816,0.005908294968025696,0.9999192804892097,0.9999341130461196,AMBIGUOUS,Cs_diag,Cs_diag,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.84375,0.875,0.0,3566,3568,15,13,28,27,-3.9950175762982014,-3.9873738566395347,-3.9873405959939223,-3.9950178099623415,-3.9872902895174547,-3.9874254617995364,3.3260645612376294e-05,0.00013517228208170806,0.011388264765383904,0.008586055372541201,0.007040530035241632,-0.007149944122984975,-5.4707043871671246e-05,-0.014190474158226607,0.23179397708695773,0.7680498254630882,0.7680443364497658,0.23179795595448036,1.536094161912854,0.4635919330414381,1.072502228871416,0.9999189282724708,0.9999241130389473,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.84375,0.90625,0.0,3566,3568,15,13,28,26,-3.995017409973605,-3.987372122904257,-3.987341458542001,-3.995017858266703,-3.987296739379183,-3.987419230970604,3.066436225607205e-05,0.00012249159142108113,0.010319916577226085,0.007736444057152014,0.0063510619875005725,-0.006552327109799583,-0.0001006325611682124,-0.012903389097300155,0.1112216745481928,0.8886483305825138,0.8886222063471281,0.11123105700667438,1.7772705369296418,0.22245273155486717,1.5548178053747745,0.9999209421856132,0.9999406871725666,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.84375,0.9375,0.0,3565,3569,15,11,26,22,-3.995015939476489,-3.9873609356960715,-3.9873451764746224,-3.9950193158376353,-3.987299826898238,-3.98742355400724,1.575922144914088e-05,0.00012372710900176997,0.01042400893339912,0.009096294526309001,0.005148416217472196,-0.006603307123017044,-0.0007274454527911312,-0.01175172334048924,0.2749609617389738,0.7249145510323639,0.7248867250992136,0.27498357123561923,1.4498012761315775,0.549944532974593,0.8998567431569845,0.9999229243105981,0.9999499760209569,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.84375,0.96875,0.0,3564,3567,15,12,27,24,-3.99501439198169,-3.9873534373995154,-3.9873448228733936,-3.9950167799042484,-3.9872900669608384,-3.9874205022478315,8.614526121775157e-06,0.00013043528699308027,0.010989172929167013,0.010263399103407456,0.005338959458536463,-0.0063759872963901065,-0.0005185139189081145,-0.01171494675492657,0.2731441518013501,0.726686564020707,0.7267228966966512,0.27317659227372854,1.4534094607173582,0.5463207440750786,0.9070887166422796,0.9999137253399081,0.9999513721523182,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.875,0.0,0.0,3565,3566,17,16,33,32,-3.9950160940052246,-3.9873580182407595,-3.9873488492186837,-3.995015160113558,-3.987276237286118,-3.987426051446183,9.169022075816713e-06,0.00014981416006509818,0.012621842985484522,0.011849352875596963,0.006890045428556424,-0.006504287666815656,0.00019287888087038407,-0.01339433309537208,9.115491533170717e-22,0.9998063283364386,0.9998370259143334,9.11519626847576e-22,1.999643354250772,1.8230687801646477e-21,1.999643354250772,0.9999031594791763,0.9999185096368268,OK,Cs_axis,Cs_axis,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.875,0.03125,0.0,3565,3570,16,11,27,22,-3.995015994584964,-3.9873629938333437,-3.9873433603134294,-3.995020900510897,-3.987302136083681,-3.9874292654677292,1.963351991429718e-05,0.00012712938404835228,0.01071065060607368,0.009056526553294142,0.005127265409091031,-0.007237509249762186,-0.0010551219203168705,-0.012364774658853217,0.30636805710512494,0.6935057213595323,0.693493850145351,0.30637381033420874,1.3869995715048833,0.6127418674393337,0.7742577040655496,0.9999309470865645,0.999939768187456,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.875,0.0625,0.0,3568,3570,13,11,24,22,-3.995020255708146,-3.987374945013216,-3.9873530412974247,-3.995020976747898,-3.987429639405878,-3.9873021363638594,2.1903715791360412e-05,0.0001275030420186951,0.010742131290075063,0.008896743234652948,-0.004608002581776516,0.004288740652876433,-0.00015963096445004155,0.008896743234652948,0.5655245853253636,0.4343484313700614,0.43436301974639974,0.5655376489807841,1.1310622343061478,0.8687114511164611,0.26235078318968674,0.9999363852768511,0.9999504541836429,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.875,0.09375,0.0,3570,3570,11,11,22,22,-3.995023178694409,-3.987382063485761,-3.9873607478215063,-3.995021071562225,-3.987426702339194,-3.9873055275438594,2.1315664254561995e-05,0.00012117479533468867,0.01020897650694752,0.008413131793500672,-0.0037608234017469933,0.004652308391753679,0.0004457424950220501,0.008413131793500672,0.6338427753404448,0.36605705076620737,0.3660565475434783,0.6338350849756437,1.2676778603160885,0.7321135983096856,0.535564262006403,0.999945439468037,0.999950287120739,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.875,0.125,0.0,3569,3568,11,12,23,25,-3.9950219371543088,-3.9873817081612,-3.987354899307676,-3.9950182593515238,-3.987421671087298,-3.9872963198025912,2.6808853523796472e-05,0.00012535128470680945,0.010560845736548696,0.008302199827168844,-0.0033668765237642173,0.004935323303404626,0.0007842233898202045,0.008302199827168844,0.5400987003944945,0.45977037727616354,0.45979119642687755,0.5400745588939739,1.0801732592884683,0.9195615737030411,0.16061168558542716,0.999922464845941,0.9999449471285543,OK,Cs_diag,Cs_diag,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.875,0.15625,0.0,3566,3564,9,11,20,23,-3.9950175762982028,-3.987373856639535,-3.987340595993922,-3.995012477625105,-3.987406703583838,-3.9872819760594815,3.326064561326447e-05,0.00012472752435632728,0.010508293927020573,0.0077060845341030415,-0.0027673550575043615,0.00493872947659868,0.0010856872095097447,0.0077060845341030415,0.8102612865349791,0.1896223067216018,0.18964611418134794,0.810251970426615,1.620513256961594,0.37926842090294977,1.2412448360586443,0.999931507450685,0.9999593283088789,OK,C1,C1,OK
2.0,33.7,area_preserving,32,0.011869436201780416,0.4,0.875,0.1875,0.0,3563,3566,11,8,19,16,-3.9950131910887063,-3.9873624009912856,-3.987329771951655,-3.995015189984616,-3.9874132856445406,-3.9872890839408055,3.2629039630638346e-05,0.00012420170373506068,0.010463993539678862,0.007714996950797581,-0.004287032036731975,0.0034279649140656065,-0.00042953356131447684,0.007714996950797581,0.8287320562567886,0.17118354243403583,0.17117519562002892,0.8287424390950918,1.6574744953518805,0.34235873805406475,1.3151157572978158,0.9999525137332235,0.9999641011979145,OK,C1,C1,OK
